indice,Imp_Cons_03,Imp_Cons_08,Imp_Cons_09,Imp_Sal_07,Imp_Sal_08,Imp_Sal_09,Imp_Sal_10,Imp_Sal_19,Imp_Sal_21,Num_Oper_06,Socio_Demo_03,Imp_Sal_20,Num_Oper_05
684,433.333333,0.0,0.0,0.0,7770.11,4842.716667,791.303333,22340.27,123578.66,4.0,57.5,164.123333,30.0
685,263.636364,38.668889,27.175,0.0,1256.106667,1325.263333,485.423333,416.303333,393.053333,4.0,57.6,0.0,19.0
686,0.0,0.0,0.0,0.0,510.99,511.273333,23.72,1.856667,17.553333,1.0,36.82,0.0,3.0
687,101.111111,40.0,37.4875,0.0,2033.196667,1373.483333,312.853333,4131.21,5764.823333,1.0,54.57,54161.31,28.0
688,0.0,0.0,0.0,0.0,35.98,36.0,0.0,0.15,0.136667,0.0,5.8,0.0,0.0
689,325.0,66.7625,32.0,0.0,1112.566667,1089.06,126.48,1086.876667,863.536667,2.0,35.3,0.0,23.0
690,0.0,0.0,0.0,0.0,962.736667,710.92,299.3,1887.206667,3249.723333,1.0,33.19,0.0,7.0
691,0.0,0.0,0.0,0.0,1369.99,1230.27,138.686667,25493.196667,70582.34,4.0,78.7,605.1,7.0
692,0.0,0.0,0.0,0.0,1009.513333,1011.666667,439.436667,2853.293333,3820.83,3.0,44.91,0.0,5.0
693,0.0,0.0,0.0,0.0,866.143333,777.343333,325.43,543.303333,493.353333,2.0,57.58,0.0,7.0
694,317.777778,48.995714,0.0,0.0,1206.786667,862.006667,117.503333,810.053333,2889.57,1.0,48.56,0.0,15.0
695,335.555556,53.258571,48.2,0.0,935.133333,392.823333,0.0,2827.73,10770.596667,1.0,32.36,461.463333,18.0
696,484.0,0.0,0.0,0.0,219.896667,249.036667,31.223333,563.013333,575.463333,1.0,56.18,0.0,4.0
697,0.0,0.0,0.0,0.0,238.333333,0.0,0.0,292.136667,379.08,0.0,47.9,0.0,1.0
698,346.666667,28.930909,0.0,0.0,1190.32,1018.653333,201.443333,376.296667,352.08,1.0,35.56,0.0,29.0
699,661.666667,45.25,0.0,0.0,1838.676667,1487.496667,465.413333,2968.22,2933.51,5.0,45.29,0.0,39.0
700,0.0,63.470909,124.5,0.0,40285.87,34930.763333,698.873333,22507.116667,153450.45,6.0,66.96,872.67,25.0
701,495.833333,46.3,18.333333,0.0,1234.966667,1053.61,70.8,1399.166667,1249.31,1.0,38.86,0.0,37.0
702,0.0,0.0,0.0,0.0,355.276667,355.276667,137.785,0.133333,3.75,1.0,51.05,0.0,2.0
703,473.333333,0.0,0.0,0.0,3541.346667,1914.86,45.38,17292.75,17538.18,3.0,51.82,0.0,12.0
704,386.666667,0.0,0.0,0.0,430.796667,430.27,106.36,0.346667,4.63,1.0,60.16,0.0,7.0
705,760.0,50.991667,0.0,0.0,1042.243333,677.903333,136.5,318.653333,112.366667,1.0,34.92,3907.446667,11.0
706,200.0,63.433333,0.0,0.0,3168.206667,3136.156667,1419.53,20205.046667,24094.743333,5.0,34.2,105736.663333,18.0
707,0.0,0.0,0.0,0.0,413.723333,786.9,89.833333,32149.476667,207447.133333,1.0,71.99,0.0,7.0
708,0.0,0.0,0.0,0.0,595.806667,2280.93,247.106667,166156.94,166559.483333,2.0,96.83,1337.35,9.0
709,587.5,33.321111,0.0,0.0,1598.87,601.89,136.933333,461.456667,1242.09,1.0,38.41,0.0,18.0
710,0.0,0.0,0.0,0.0,835.466667,637.713333,270.843333,1442.55,2041.746667,1.0,57.2,0.0,5.0
711,0.0,0.0,0.0,0.0,1710.713333,1240.82,292.55,5431.873333,5127.016667,3.0,84.06,773.4,8.0
712,0.0,117.284,52.866667,0.0,1416.04,1548.64,206.96,23660.956667,26003.596667,3.0,32.25,31479.313333,10.0
713,0.0,0.0,0.0,0.0,3730.606667,2630.72,531.416667,12780.09,13840.473333,1.0,82.84,2630.72,15.0
714,0.0,0.0,0.0,0.0,418.093333,418.093333,0.0,4.76,22.83,1.0,71.46,1.43,3.0
715,247.5,142.7875,70.175,0.0,851.236667,1254.43,28.816667,12173.373333,12517.246667,6.0,23.5,0.0,13.0
716,0.0,0.0,0.0,0.0,1098.753333,969.013333,114.04,17610.233333,17487.0,2.0,71.75,4321.903333,10.0
717,0.0,0.0,0.0,0.0,239.356667,239.036667,0.0,0.576667,0.84,1.0,54.27,0.07,3.0
718,0.0,0.0,0.0,0.0,775.193333,591.6,131.16,53.443333,91.443333,1.0,63.05,881.686667,14.0
719,1140.0,26.41,14.1,0.0,2936.28,2866.983333,1083.623333,21815.053333,22226.933333,1.0,62.84,0.0,17.0
720,0.0,0.0,0.0,0.0,5.0,0.0,0.0,380.55,383.05,0.0,36.9,0.0,0.0
721,40.0,94.616667,27.05,0.0,999.32,795.663333,274.1,20537.566667,21089.156667,1.0,72.57,1163.52,7.0
722,750.0,0.0,0.0,0.0,1098.296667,1023.333333,100.49,209.18,532.613333,2.0,28.39,3506.42,17.0
723,0.0,0.0,0.0,0.0,7898.903333,5298.596667,632.883333,86538.71,114723.526667,3.0,66.12,0.0,16.0
724,633.333333,0.0,0.0,0.0,463.333333,464.166667,0.0,15.466667,38.253333,1.0,38.93,0.0,2.0
725,195.0,49.470833,39.994167,0.0,1665.036667,1021.22,566.623333,15.026667,281.573333,3.0,32.72,783.6,46.0
726,0.0,345.987778,210.832727,0.0,7434.883333,7098.176667,6577.13,18200.866667,18902.046667,5.0,53.59,993.036667,24.0
727,497.5,62.669,0.0,0.0,1160.646667,773.313333,840.46,173.266667,342.98,1.0,31.21,243.553333,17.0
728,0.0,0.0,0.0,0.0,637.84,637.7,13.84,0.36,21.28,1.0,70.1,0.0,3.0
729,327.5,0.0,0.0,0.0,943.933333,595.66,0.0,2868.72,3127.13,1.0,70.38,0.0,10.0
730,0.0,0.0,0.0,0.0,775.936667,783.333333,471.443333,18.29,170.436667,3.0,29.88,0.0,13.0
731,0.0,0.0,0.0,0.0,535.206667,259.733333,447.72,12297.493333,12396.86,1.0,56.09,0.0,3.0
732,164.444444,23.84,83.625,0.0,2369.42,789.876667,36.0,8511.983333,10084.23,1.0,59.01,0.0,11.0
733,404.285714,0.0,0.0,0.0,9216.666667,71.516667,0.0,475.903333,6010.596667,1.0,79.8,0.0,1.0
734,0.0,0.0,0.0,0.0,0.243333,0.0,272.98,0.0,0.36,0.0,47.72,0.0,0.0
735,200.0,81.805833,32.7,0.0,2924.27,3277.736667,400.933333,2412.233333,3503.743333,10.0,35.02,110602.503333,38.0
736,496.25,0.0,0.0,0.0,1267.536667,781.083333,113.303333,6896.34,74460.496667,2.0,55.23,0.0,18.0
737,0.0,0.0,0.0,0.0,1172.686667,1254.91,69.845,5124.243333,5509.566667,1.0,70.12,11.793333,6.0
738,150.0,0.0,0.0,0.0,404.19,815.93,106.82,2988.91,2520.196667,2.0,76.26,841.423333,8.0
739,395.833333,50.466,39.666667,0.0,2097.46,1931.64,161.85,8898.966667,8752.716667,5.0,38.8,96701.786667,26.0
740,903.333333,58.473333,83.250833,0.0,2155.69,2116.316667,224.66,1389.49,472.38,3.0,48.47,0.0,56.0
741,757.5,0.0,0.0,0.0,853.39,852.233333,0.0,1.956667,8.36,4.0,54.49,0.0,5.0
742,0.0,0.0,0.0,0.0,888.666667,886.0,0.0,0.806667,4.426667,1.0,24.38,0.0,2.0
743,0.0,0.0,0.0,0.0,59.31,0.12,20.976667,70753.316667,90768.053333,0.0,67.74,0.0,2.0
744,310.0,42.95,26.9,0.0,5.0,0.0,0.0,78.07,82.903333,0.0,93.65,0.0,0.0
745,83.333333,51.1325,98.15,0.0,1893.11,1439.69,133.683333,8314.86,11457.166667,2.0,35.25,84511.183333,19.0
746,20.0,52.233333,36.026667,0.0,514.373333,584.393333,55.77,255.6,5954.783333,2.0,39.78,0.0,6.0
747,645.833333,36.363636,123.95,0.0,2658.286667,2034.203333,719.0,5505.843333,12568.466667,3.0,67.96,10674.38,20.0
748,0.0,0.0,158.3,0.0,1760.616667,1166.826667,59.78,13780.666667,86777.013333,2.0,73.92,243.463333,15.0
749,0.0,0.0,0.0,0.0,813.0,1011.326667,0.0,4469.14,5296.596667,2.0,89.81,806.8,2.0
750,437.5,33.388,25.425,0.0,2780.656667,2578.45,331.093333,-242.51,115.65,6.0,37.32,7872.88,28.0
751,0.0,0.0,0.0,0.0,711.936667,704.873333,72.456667,28.563333,17270.023333,4.0,81.39,0.0,3.0
752,383.333333,0.0,0.0,0.0,820.59,744.33,148.756667,3053.603333,2726.323333,1.0,85.02,744.33,8.0
753,0.0,0.0,0.0,0.0,1105.96,1159.526667,273.793333,739.08,1054.463333,2.0,51.58,0.0,12.0
754,899.166667,19.52,0.0,0.0,1323.16,1324.903333,298.43,259.6,171.47,5.0,87.28,806.8,11.0
755,0.0,0.0,0.0,0.0,3200.966667,2968.163333,804.263333,9878.156667,11092.88,5.0,55.0,0.0,19.0
756,0.0,0.0,0.0,0.0,238.11,322.75,61.035,1325.48,25319.25,1.0,58.41,0.0,2.0
757,0.0,0.0,0.0,6073.15,65845.883333,60506.393333,11637.02,30070.233333,36856.666667,23.0,34.69,67148.7,32.0
758,193.75,0.0,76.525,0.0,12549.44,9185.62,1035.776667,16706.46,62732.683333,4.0,48.09,174.17,19.0
759,74.444444,38.67,0.0,0.0,620.966667,750.24,197.846667,452.196667,198.396667,2.0,39.24,742.173333,18.0
760,167.5,321.742,0.0,0.0,1783.67,3091.353333,150.51,7718.523333,5341.773333,3.0,86.94,795.336667,14.0
761,911.818182,109.954286,0.0,0.0,2155.476667,2786.163333,144.32,1004.616667,1173.26,5.0,41.79,0.0,33.0
762,404.444444,40.22,62.025,0.0,1101.493333,1098.703333,30.0,-111.176667,189.34,2.0,24.57,339.55,38.0
763,104.444444,87.915,150.233636,0.0,4942.533333,2226.116667,183.05,533.92,798.2,4.0,32.03,728.93,66.0
764,0.0,49.66,72.65,0.0,2111.026667,406.73,3426.416667,2936.96,4092.496667,1.0,69.11,2551.256667,12.0
765,102.5,0.0,0.0,0.0,913.906667,873.803333,0.0,3.89,86.976667,3.0,44.77,0.0,12.0
766,238.181818,76.101667,69.468182,0.0,1430.153333,1027.53,421.966667,714.686667,483.49,2.0,31.96,0.0,21.0
767,0.0,0.0,0.0,0.0,611.22,611.85,277.436667,228.073333,334.126667,1.0,44.82,0.0,4.0
768,0.0,0.0,0.0,0.0,3912.533333,4050.25,2240.266667,368.276667,2269.273333,3.0,83.05,1800.0,12.0
769,585.0,0.0,0.0,0.0,320.573333,326.9,0.0,81.2,32.703333,1.0,49.72,0.0,3.0
770,228.0,76.06,12.15,0.0,1249.403333,2209.796667,0.0,3158.0,2537.43,3.0,26.18,0.0,33.0
771,46.666667,0.0,0.0,0.0,41760.61,39457.553333,571.823333,37958.68,144799.1,4.0,72.65,637.7,17.0
772,0.0,0.0,0.0,0.0,233.333333,705.26,0.0,13678.643333,14829.113333,1.0,65.53,0.0,2.0
773,541.666667,0.0,33.8975,0.0,2171.256667,2143.333333,716.38,734.69,722.553333,4.0,44.77,138851.983333,37.0
774,559.166667,82.221667,139.85,0.0,7871.51,7309.006667,514.68,2988.993333,9679.96,8.0,46.41,63080.076667,52.0
775,550.833333,86.016667,23.575,0.0,2263.37,7369.703333,38.5,17156.313333,20503.383333,3.0,31.82,0.0,15.0
776,1382.5,0.0,0.0,0.0,2366.926667,1188.006667,110.933333,848.473333,255.09,2.0,44.24,206.693333,24.0
777,183.636364,0.0,59.125,0.0,432.773333,432.27,0.0,3.276667,18.236667,1.0,44.16,0.0,12.0
778,517.5,0.0,0.0,0.0,2156.08,1991.123333,29.3,493.996667,724.983333,3.0,53.1,351.485,9.0
779,410.0,34.578,125.9,0.0,2539.016667,1989.063333,1007.266667,6444.08,7894.53,2.0,64.39,425.466667,18.0
780,471.111111,20.0,30.93,0.0,1980.153333,1981.133333,0.0,282.23,147.563333,3.0,52.35,0.0,11.0
781,40.0,0.0,0.0,0.0,2694.276667,2068.516667,436.496667,8779.976667,8300.576667,2.0,39.12,154510.643333,20.0
782,496.666667,144.669167,34.3375,0.0,2542.09,2581.12,156.096667,1112.67,803.043333,5.0,69.83,1531.093333,57.0
783,532.222222,58.235,18.525,0.0,3319.42,2093.433333,148.126667,21375.536667,52505.746667,6.0,70.39,293.496667,32.0
784,358.181818,20.0,120.59,0.0,1866.316667,1369.98,303.126667,626.206667,518.12,6.0,38.2,658.903333,30.0
785,86.0,21.666667,37.41,0.0,1256.506667,1350.0,137.52,4226.35,4422.986667,1.0,51.33,4436.816667,23.0
786,0.0,0.0,0.0,0.0,1667.836667,1689.95,174.55,25409.06,26907.916667,1.0,77.6,0.0,5.0
787,0.0,0.0,0.0,0.0,673.633333,674.75,0.0,3.933333,66.65,1.0,43.08,0.0,3.0
788,315.0,0.0,0.0,0.0,1203.99,1147.313333,427.836667,98.57,351.623333,3.0,41.85,99.24,10.0
789,155.0,72.71,0.0,0.0,609.426667,877.0,0.0,846.57,761.16,3.0,55.75,0.0,10.0
790,0.0,0.0,0.0,0.0,149.943333,150.45,0.0,0.693333,20.975,1.0,38.38,0.0,3.0
791,0.0,0.0,0.0,0.0,1106.056667,1667.776667,0.0,1527.233333,1654.526667,4.0,19.8,0.0,20.0
792,0.0,0.0,0.0,0.0,773.293333,774.176667,0.0,11.626667,80.373333,2.0,40.94,0.0,3.0
793,361.666667,20.0,34.7,0.0,8676.8,8473.44,2247.55,1200.55,1348.22,9.0,55.33,164757.266667,42.0
794,642.0,0.0,0.0,0.0,977.986667,944.213333,0.0,5.266667,27.266667,1.0,52.92,944.213333,3.0
795,220.0,0.0,0.0,0.0,435.243333,748.836667,202.79,1341.436667,1393.22,3.0,47.76,1173.123333,9.0
796,0.0,0.0,0.0,0.0,1509.993333,1766.92,408.746667,26080.946667,75289.92,2.0,71.85,1526.26,8.0
797,275.555556,98.655,45.326667,0.0,1094.066667,1447.72,0.0,1595.563333,1623.24,4.0,23.36,0.0,14.0
798,70.0,48.25,0.0,0.0,3261.253333,2754.24,387.796667,4616.71,44885.246667,1.0,54.85,167.245,21.0
799,698.333333,0.0,0.0,0.0,346.993333,407.53,10.0,2743.166667,2720.326667,2.0,47.97,0.0,4.0
800,124.0,38.502857,0.0,0.0,1122.553333,1336.9,202.256667,5812.586667,7193.686667,1.0,37.14,41601.65,21.0
801,216.25,70.6575,91.365,0.0,2898.576667,6832.83,129.19,29986.7,178855.686667,2.0,67.84,3126.076667,12.0
802,495.555556,133.736667,49.875,0.0,1834.383333,1382.416667,550.893333,1450.066667,29179.19,3.0,45.2,18995.76,17.0
803,575.833333,42.202,105.802727,0.0,5812.023333,3291.746667,128.813333,16463.816667,15487.79,3.0,51.74,2587.526667,65.0
804,0.0,0.0,0.0,0.0,839.52,857.43,121.376667,1255.46,1066.623333,2.0,86.01,0.0,2.0
805,432.5,0.0,0.0,0.0,488.683333,578.946667,294.32,213.24,86.963333,1.0,58.33,1147.246667,4.0
806,0.0,0.0,0.0,0.0,224.25,229.476667,132.81,12.343333,50.03,1.0,21.12,0.0,4.0
807,0.0,0.0,0.0,0.0,8132.81,7978.39,535.756667,2702.92,3341.443333,5.0,49.37,1455.376667,14.0
808,0.0,0.0,0.0,0.0,398.666667,286.846667,0.0,-108.726667,17.47,1.0,63.32,163.09,4.0
809,0.0,0.0,0.0,0.0,9080.803333,8979.763333,169.995,12190.373333,29118.356667,3.0,86.29,0.0,5.0
810,50.0,0.0,0.0,0.0,694.29,1286.89,23.63,90425.79,105802.963333,2.0,77.03,0.0,3.0
811,248.181818,60.362,0.0,0.0,1261.056667,1460.68,178.566667,8891.893333,8351.403333,1.0,31.31,71555.263333,19.0
812,220.0,132.02,69.485714,0.0,1386.513333,758.156667,358.56,25879.17,26366.496667,3.0,31.88,247.225,18.0
813,0.0,0.0,0.0,0.0,630.01,860.766667,43.36,1113.86,3239.773333,1.0,74.39,0.0,4.0
814,299.166667,125.940833,70.222222,0.0,3395.136667,2135.946667,510.616667,10622.806667,93375.843333,2.0,75.59,117.016667,57.0
815,319.090909,437.581667,63.502727,0.0,1453.116667,1093.993333,413.713333,762.71,1016.336667,3.0,43.03,0.0,28.0
816,0.0,0.0,0.0,0.0,988.26,977.373333,50.26,66.01,45.233333,1.0,61.48,977.373333,9.0
817,0.0,0.0,0.0,0.0,798.333333,800.75,0.0,9.533333,82.366667,1.0,44.58,0.0,4.0
818,148.75,0.0,30.233333,0.0,373.453333,362.103333,0.0,75.1,104.886667,2.0,22.93,0.0,18.0
819,280.0,27.19,42.899,0.0,4638.896667,4042.683333,223.103333,1408.736667,1152.033333,5.0,27.63,3466.74,39.0
820,0.0,0.0,0.0,0.0,52782.843333,10783.76,3899.903333,168737.783333,205811.95,3.0,60.36,0.0,4.0
821,0.0,0.0,0.0,0.0,1790.046667,1867.676667,87.51,911.446667,745.886667,4.0,59.97,0.0,6.0
822,0.0,0.0,0.0,0.0,104.92,408.376667,77.396667,39148.316667,49365.373333,2.0,75.53,0.0,3.0
823,1058.333333,58.31,55.65,0.0,1947.153333,1759.29,373.333333,1068.646667,1157.65,1.0,35.91,0.0,24.0
824,454.166667,0.0,0.0,0.0,629.436667,917.636667,110.67,1229.1,719.58,1.0,49.92,1746.21,20.0
825,894.166667,392.043333,290.982,0.0,823.913333,798.496667,1979.733333,5292.593333,7274.956667,2.0,29.31,0.0,11.0
826,0.0,0.0,0.0,0.0,637.7,637.7,0.0,10.0,10.0,1.0,93.05,637.7,1.0
827,680.0,25.0,72.903333,0.0,973.17,676.783333,0.0,553.233333,688.246667,1.0,24.87,0.0,21.0
828,355.833333,15.133333,8.4,0.0,2317.93,2115.486667,287.103333,1198.77,945.223333,2.0,66.14,58231.44,39.0
829,784.166667,210.416667,26.36,0.0,5879.56,5880.61,874.573333,2826.066667,2249.466667,3.0,47.16,0.0,48.0
830,0.0,0.0,32.37,0.0,1723.996667,1925.06,49.895,2686.07,1702.036667,1.0,38.85,159214.996667,23.0
831,158.333333,127.945,248.58,0.0,2571.016667,2779.476667,94.626667,37996.653333,37184.936667,3.0,68.37,2772.386667,34.0
832,0.0,0.0,0.0,0.0,528.446667,495.866667,2333.333333,1196.236667,2476.783333,2.0,50.96,0.0,6.0
833,0.0,0.0,0.0,0.0,424.026667,2713.38,0.0,5930.093333,4550.726667,1.0,55.67,0.0,14.0
834,347.0,71.833333,63.135714,0.0,6567.41,7470.693333,379.993333,6627.87,4233.066667,4.0,40.88,130299.893333,37.0
835,368.0,66.0,33.233333,0.0,3.436667,0.0,0.0,0.0,62.716667,0.0,24.77,0.0,0.0
836,156.25,53.333333,88.125,0.0,1234.8,1307.303333,496.803333,244.276667,847.61,1.0,43.34,96038.333333,29.0
837,178.333333,72.231111,40.021667,0.0,1178.82,1158.95,14931.033333,1013.693333,440.893333,2.0,30.61,0.0,16.0
838,0.0,0.0,0.0,0.0,1504.286667,19597.826667,128.853333,34521.6,71194.1,5.0,78.7,1266.27,4.0
839,618.333333,33.126,32.75,0.0,1575.266667,3230.88,351.753333,5828.196667,5081.603333,1.0,47.91,0.0,16.0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.47,0.0,0.0
841,0.0,78.710833,70.0,0.0,13801.62,9633.98,314.863333,19642.243333,23799.79,2.0,49.66,17092.876667,16.0
842,0.0,0.0,0.0,0.0,2077.98,1819.453333,579.903333,265.083333,305.216667,3.0,56.98,9052.69,38.0
843,0.0,0.0,0.0,0.0,2230.096667,1029.31,44.065,6182.03,46765.336667,1.0,63.65,1029.31,6.0
844,183.333333,0.0,0.0,0.0,981.86,1044.416667,90.506667,16573.706667,32162.683333,3.0,69.74,956.653333,7.0
845,0.0,0.0,0.0,0.0,14.92,854.49,12.326667,6050.21,5407.853333,3.0,93.88,850.266667,2.0
846,415.0,21.045,110.463333,0.0,2027.446667,1325.0,28893.236667,390.936667,449.466667,1.0,38.53,7452.406667,23.0
847,458.181818,75.109167,83.992857,0.0,3082.15,3068.31,1060.653333,984.513333,2156.673333,4.0,40.24,0.0,26.0
848,719.090909,235.193333,79.666667,62065.923333,8956.29,8944.733333,24581.273333,5501.97,5551.74,3.0,37.09,134445.75,39.0
849,614.285714,40.233333,0.0,0.0,4594.736667,1424.89,283.056667,23368.626667,24601.25,2.0,70.93,0.0,13.0
850,236.666667,85.049167,0.0,0.0,2174.276667,1228.596667,180.036667,16506.94,65949.286667,3.0,69.72,222.336667,18.0
851,0.0,0.0,0.0,0.0,693.88,596.5,4934.273333,5606.19,33597.846667,1.0,62.92,0.0,9.0
852,879.166667,155.335,77.696,0.0,2927.213333,1705.293333,825.33,173.313333,393.826667,1.0,40.15,2285.403333,36.0
853,200.0,71.671667,379.666667,0.0,1043.193333,678.113333,397.48,23407.006667,25211.28,2.0,77.58,0.0,5.0
854,0.0,0.0,0.0,0.0,605.0,605.1,187.813333,0.71,61.576667,1.0,68.84,605.1,2.0
855,0.0,0.0,0.0,0.0,882.436667,1068.923333,220.966667,6821.23,7145.333333,1.0,42.47,165299.916667,6.0
856,204.166667,0.0,0.0,0.0,3804.536667,2435.82,842.696667,15515.353333,54484.47,2.0,46.96,0.0,30.0
857,740.0,171.899167,71.5975,0.0,1802.013333,1824.053333,885.143333,880.653333,468.843333,5.0,30.81,20969.896667,25.0
858,0.0,0.0,0.0,0.0,448.333333,447.44,0.0,137.32,63.66,1.0,46.92,0.0,2.0
859,0.0,0.0,0.0,0.0,2470.39,1357.57,618.193333,3036.846667,4431.41,2.0,49.74,0.0,11.0
860,0.0,0.0,0.0,0.0,1022.46,0.0,86.58,4475.23,4971.27,0.0,19.27,0.0,28.0
861,365.0,60.741667,134.57,0.0,1258.38,438.52,683.77,7899.683333,9256.78,1.0,61.1,0.0,23.0
862,0.0,0.0,0.0,0.0,110.0,194.8,0.0,182.0,223.94,1.0,19.71,0.0,2.0
863,143.333333,97.829091,22.52,0.0,2651.776667,1774.9,461.006667,992.893333,2123.506667,4.0,46.28,69344.716667,47.0
864,327.142857,21.5375,25.166667,0.0,1091.563333,1099.6,511.06,160.84,192.916667,5.0,40.64,0.0,24.0
865,679.166667,19.14,0.0,0.0,1397.013333,568.216667,207.923333,10154.596667,11520.726667,2.0,56.96,5106.876667,12.0
866,0.0,0.0,0.0,0.0,888.37,851.293333,0.0,0.0,74.8,1.0,43.48,0.0,4.0
867,131.25,0.0,0.0,0.0,310.883333,293.333333,82.26,834.826667,873.63,1.0,38.59,0.0,6.0
868,170.0,98.165,0.0,0.0,21482.156667,2610.05,498.866667,213750.206667,226400.54,2.0,47.2,22.115,21.0
869,275.833333,16.7,20.2,0.0,6269.536667,6266.163333,188.303333,3917.69,5457.99,2.0,22.15,0.0,21.0
870,0.0,0.0,0.0,0.0,1058.683333,1249.4,883.51,16812.756667,46346.993333,1.0,77.58,0.0,7.0
871,535.0,20.0,0.0,0.0,221.666667,259.553333,0.0,136.45,156.696667,1.0,35.23,0.0,2.0
872,200.0,38.01,273.05,0.0,710.376667,1731.49,0.0,37640.696667,90697.506667,2.0,75.24,1529.183333,16.0
873,0.0,0.0,0.0,0.0,433.333333,933.333333,0.0,1000.0,944.803333,1.0,25.33,0.0,1.0
874,334.545455,62.491667,81.025,0.0,1481.246667,1599.983333,212.566667,12547.096667,12940.91,1.0,42.52,95754.443333,16.0
875,0.0,0.0,0.0,0.0,3.563333,0.0,0.0,0.0,5.35,0.0,51.38,0.0,0.0
876,247.272727,20.0,60.15,0.0,898.08,1013.2,0.0,672.543333,954.943333,1.0,34.54,0.0,19.0
877,60.0,0.0,0.0,0.0,1576.273333,1699.53,590.41,766.703333,263.303333,5.0,75.5,1694.623333,14.0
878,670.833333,25.0,12.4,0.0,2051.863333,1708.35,237.85,3113.766667,3413.476667,3.0,63.57,1765.543333,32.0
879,233.333333,20.0,0.0,0.0,701.37,707.03,695.556667,176.503333,488.94,3.0,35.28,60090.223333,18.0
880,0.0,0.0,0.0,0.0,128.333333,129.08,0.0,0.996667,1.405,0.0,29.48,0.0,1.0
881,526.666667,73.149091,200.783333,0.0,12219.356667,9330.62,1451.13,6755.906667,5534.696667,7.0,44.57,115114.646667,72.0
882,556.666667,39.0,20.2,0.0,1712.18,1688.106667,701.73,3.573333,287.68,2.0,31.35,2256.09,22.0
883,0.0,0.0,0.0,0.0,2014.726667,2278.053333,471.656667,2087.22,13973.403333,3.0,75.04,806.8,11.0
884,450.0,0.0,0.0,0.0,1944.123333,1137.52,204.536667,2735.583333,2783.546667,2.0,82.48,1037.52,9.0
885,301.666667,15.6,0.0,0.0,5023.63,5075.453333,22.5,236.476667,284.976667,6.0,36.87,0.0,23.0
886,0.0,0.0,0.0,0.0,385.666667,430.27,144.555,15260.306667,21426.866667,1.0,59.11,0.0,3.0
887,515.454545,0.0,90.07,0.0,2496.453333,1810.22,167.16,1680.083333,2226.73,2.0,53.75,93153.85,27.0
888,192.222222,26.666667,23.425,0.0,1323.83,1456.873333,0.0,163.193333,433.706667,3.0,35.21,0.0,22.0
889,375.0,253.773333,0.0,0.0,4389.413333,4756.776667,232.71,24230.203333,28688.626667,5.0,47.89,0.0,25.0
890,0.0,0.0,0.0,0.0,1007.666667,150.0,5.0,1732.143333,1960.723333,0.0,30.38,0.0,8.0
891,0.0,0.0,0.0,0.0,500.84,605.1,238.956667,692.676667,465.746667,1.0,71.53,605.1,2.0
892,0.0,0.0,0.0,0.0,335.0,390.776667,0.0,59.053333,28.023333,3.0,57.42,0.0,3.0
893,0.0,33.45,45.875,0.0,2275.263333,1744.14,734.863333,25016.32,33767.106667,2.0,56.27,0.0,10.0
894,1146.666667,0.0,0.0,0.0,1498.333333,1508.726667,0.0,15.983333,116.7,2.0,75.15,1460.066667,3.0
895,0.0,0.0,0.0,0.0,818.333333,793.61,0.0,474.863333,509.43,1.0,35.43,0.0,5.0
896,673.333333,75.64,0.0,0.0,2978.89,4269.053333,377.643333,3011.62,2613.3,5.0,30.14,0.0,35.0
897,944.0,0.0,0.0,0.0,979.36,1027.776667,0.0,9.246667,112.806667,1.0,29.47,0.0,5.0
898,0.0,0.0,0.0,0.0,972.303333,1237.223333,130.74,45308.653333,103542.92,2.0,80.92,0.0,7.0
899,300.0,0.0,0.0,0.0,1348.333333,1295.806667,0.0,525.33,877.083333,1.0,47.63,0.0,8.0
900,0.0,0.0,0.0,0.0,1185.41,1618.736667,529.06,1897.8,1413.1,2.0,23.41,0.0,9.0
901,0.0,0.0,0.0,0.0,1476.076667,1346.96,57.04,25252.883333,25320.95,2.0,71.41,1280.293333,5.0
902,0.0,0.0,0.0,0.0,2518.72,2487.846667,200.1,427.48,844.183333,3.0,46.25,0.0,8.0
903,0.0,0.0,0.0,0.0,619.973333,640.053333,146.47,266.23,257.04,4.0,27.82,146.05,10.0
904,346.0,30.0,17.5,0.0,21.666667,0.0,520.83,2.2,7.923333,0.0,24.37,0.0,1.0
905,0.0,0.0,0.0,0.0,764.543333,517.193333,0.0,7.346667,15.94,1.0,35.24,0.0,3.0
906,0.0,0.0,0.0,0.0,3397.996667,3422.556667,234.84,214.366667,51870.636667,3.0,52.22,0.0,13.0
907,0.0,0.0,0.0,0.0,1065.053333,1444.306667,102.063333,20159.303333,19536.336667,1.0,86.58,1444.306667,10.0
908,85.454545,44.06,0.0,0.0,857.073333,977.33,646.415,765.88,5000.006667,2.0,23.57,0.0,8.0
909,0.0,0.0,0.0,0.0,1294.323333,1049.2,262.773333,1291.533333,1094.96,1.0,73.15,3430.533333,17.0
910,0.0,0.0,0.0,0.0,1211.656667,1065.173333,165.833333,17376.203333,17925.07,3.0,86.34,0.0,9.0
911,290.909091,49.154545,0.0,0.0,390.813333,1122.193333,10.97,13022.14,15107.533333,2.0,31.71,0.0,7.0
912,249.166667,93.436667,86.3,0.0,1058.116667,1036.366667,145.073333,4550.826667,4500.456667,1.0,44.27,107260.276667,18.0
